,Label,size_ratio,0_dist,0_angle,1_dist,1_angle,2_dist,2_angle,3_dist,3_angle,4_dist,4_angle,5_dist,5_angle,6_dist,6_angle,7_dist,7_angle,8_dist,8_angle,9_dist,9_angle,10_dist,10_angle,11_dist,11_angle,12_dist,12_angle,13_dist,13_angle,14_dist,14_angle,15_dist,15_angle,16_dist,16_angle,17_dist,17_angle,18_dist,18_angle,19_dist,19_angle,20_dist,20_angle
0,Victory,0.516260162601626,0.4463959663032535,-1.473543128543331,0.39609615647859453,1.3966523897554788,0.2649656535727361,1.0888580748372703,0.12142197914184515,1.1737168815699144,0.042123799786439486,-0.5404195002705842,0.07755477610707623,0.4844779290370232,0.21479007709773054,-0.8329812666744317,0.3426725689775148,-0.9652516631899266,0.44108880283354074,-1.0191413442663497,0.06640739371571143,-0.7853981633974483,0.20033242645196905,1.1232763516377267,0.3329591045180963,1.307398694249396,0.4548647607270129,1.3547113544981102,0.17846044658002413,-0.6273081922757625,0.1042510856741753,-0.24497866312686414,0.14380458032594662,-1.368474698416593,0.22036685323174576,-1.5544043524868913,0.29737802168507593,-0.6994038722032075,0.19235841901861989,-0.5984188934785372,0.22131213093585086,-1.1144478582377877,0.2764602964591817,-1.2655731930009753
1,Victory,0.47126436781609193,0.455622202698235,-1.4870233830511301,0.3692212403482827,1.4010180528265581,0.22487901318391312,1.0726796167945825,0.07145001823026433,1.1722738811284763,0.06052820552158855,0.23109066719589708,0.06666666666666667,0.48689923181126904,0.21167145486532848,-0.878154483585592,0.33548852819813757,-0.9913895000732799,0.43160431216831263,-1.0496581833107783,0.05684391991436931,-0.6556956262415362,0.20981902683985554,1.181087755452031,0.343817117389769,1.3160380243590017,0.4608908986087927,1.3586525737904211,0.16055459438389727,-0.5700404636997103,0.10766425401028695,0.06442683942555355,0.119709357739194,-1.1849136573968229,0.19605723255834873,-1.4288992721907328,0.26902113740814565,-0.6666928262542713,0.18145226624356312,-0.4978223326170012,0.19617973006018355,-1.0121970114513341,0.25167308028340923,-1.1749458854574806
2,Victory,0.46037735849056605,0.45774589775585367,-1.4808144055919734,0.3590174599149071,1.3883809197123858,0.21515942106383226,1.0358412530088001,0.06593456088035854,1.0838970949836275,0.05986350977913051,0.4124104415973873,0.0574599728011545,0.3028848683749714,0.2200727396014111,-0.9179496956941223,0.33863914968360315,-1.0164888305933455,0.4341517062077517,-1.0682990169255338,0.05365315909766595,-0.4636476090008061,0.22469578876322369,1.1959556114392988,0.3541738877251689,1.3164282682416306,0.46325711093313177,1.3545350809233452,0.1581612493290968,-0.5218342798144103,0.10151075380806206,0.20401797959254858,0.10311849020540433,-1.1964627107873127,0.1832497405199457,-1.4394808878118086,0.2618828766524965,-0.6461189038606019,0.16711939201240533,-0.4453010438876859,0.1787708512599838,-1.0040671092713902,0.23361736184419926,-1.1793911986696863
3,Victory,0.43846153846153846,0.4587830748536797,-1.5093353709121307,0.3648741673140213,1.346891826664547,0.21787918332866646,0.9693416199346234,0.06495053226319643,0.7086262721276703,0.059984943600310606,0.702256931509007,0.06920491000795673,0.25732371497108864,0.23108906065205637,-0.9151007005533605,0.3461500284209007,-1.025141272267905,0.4395290275317204,-1.0963964440029892,0.04592696180498183,-0.5667292175235064,0.22963480902490913,1.2102303263167906,0.35806054684051997,1.3019558451159177,0.47331909878946615,1.3149877621795247,0.14985890099674015,-0.5162306706117478,0.0994425876055567,0.4002406570339741,0.09742579839479464,-1.3521273809209546,0.18682204513842765,-1.5330783743280325,0.2473242584107987,-0.6235607321590254,0.14680578347409293,-0.5280744484263598,0.18316673309246778,-1.1760052070951352,0.247775351768827,-1.312025434831199
4,Victory,0.4280155642023346,0.4634458101696187,-1.478040006606753,0.3606017937581497,1.3811827110205073,0.21334389516054256,0.9641912182003697,0.05564754001316173,0.7853981633974483,0.07469328018469011,0.2914567944778671,0.06682685162124888,0.27094685033842053,0.23328455083737162,-0.9487643115057242,0.34786840181747636,-1.042721878368537,0.44313482779431174,-1.1107588104140904,0.049695485973925195,-0.5280744484263598,0.23535968836444984,1.1479424006619559,0.3619830756365649,1.2490457723982544,0.4797129409884968,1.2679114584199251,0.15398414186266596,-0.5364354576047312,0.11094962110697006,0.3625442372645076,0.09631796332720974,-1.1902899496825317,0.18299538982591695,-1.4925251862736186,0.24973594162223972,-0.6635557263775311,0.1528163146128356,-0.56852454773104,0.18601228643473935,-1.1760052070951352,0.25508432156247457,-1.3156139361740782
5,Victory,0.4251968503937008,0.46185558371072893,-1.4843977774364496,0.36167473119370364,1.379294608325278,0.22410523350405392,0.9693416199346234,0.07433965884990806,0.7509290623979403,0.05853286331807225,0.3805063771123649,0.06893405099597492,0.052583061610941714,0.23840944899791322,-0.9364135063188077,0.35233534349638135,-1.042721878368537,0.4472282714732328,-1.1180178549713606,0.04240721962340818,-0.348771003583907,0.2369181671062013,1.1618884978439712,0.3655017015424164,1.2584498838783982,0.4802888122106125,1.2800620755438916,0.15100086149844916,-0.5280744484263598,0.10772230763931828,0.3430239404207034,0.09855879287208323,-1.2722973952087173,0.18491978492698638,-1.5316007248678418,0.25009843165943446,-0.6724785026448457,0.15100086149844916,-0.5280744484263598,0.18173343450825855,-1.1606689862534056,0.2513549525181896,-1.3083369269686203
6,Victory,0.42231075697211157,0.4638994090807735,-1.4915972558254451,0.3599042877676929,1.3654009376051293,0.2137872117650505,0.9685089806599324,0.0550530079225281,0.9272952180016122,0.0801583894822871,0.27829965900511133,0.07059771674267087,0.15660187698201536,0.24025100138024516,-0.9700825434839029,0.35327467473725643,-1.0606705864430874,0.44814035179850215,-1.1217996840754838,0.04598748080688998,-0.49934672168013006,0.23968966649789306,1.1276937718274906,0.36564113728615605,1.2331740894064644,0.48282321443263176,1.2538534276649456,0.15172628515224176,-0.5611634122883522,0.10335378527251007,0.28805544705062586,0.09882317359709844,-1.3078015951139772,0.1836567757532769,-1.5308176396716067,0.25281794783206385,-0.6928795422778015,0.16186374942680642,-0.5754246505352849,0.18746786479653293,-1.168475228934456,0.24658722358061536,-1.3149877621795247
7,Victory,0.436,0.4597950808587144,-1.4909663410826592,0.3595557355476611,1.3654009376051293,0.21781852999021592,0.9407624172489815,0.06486959139136798,0.8253768505207383,0.07424392475841844,0.35299038782691045,0.07342453078779156,-0.049958395721942765,0.24210972711444603,-0.9575889779203873,0.35792551379395254,-1.0567327609052695,0.45422035304353703,-1.1107588104140904,0.04291699219463581,-0.348771003583907,0.23640627819244536,1.1557215931002232,0.3675618398050238,1.2458912087297775,0.48122547390621717,1.2610933822524404,0.15157934460353364,-0.5611634122883522,0.10325369146276732,0.28805544705062586,0.09872746749489693,-1.3078015951139772,0.1833689674333025,-1.550798992821746,0.26009937570513114,-0.705568177685211,0.15599413886734925,-0.5162306706117478,0.18056137988580612,-1.1525719972156676,0.24376992754974347,-1.2966288756752378
8,Victory,0.42168674698795183,0.4640412314746732,-1.4909663410826592,0.3672648447139157,1.3575918074054423,0.2228307610079429,0.9505468408120751,0.06069282933567319,0.9151007005533605,0.0772688570429653,0.2914567944778671,0.07410259723436771,0.049958395721942765,0.2422348678844932,-0.9700825434839029,0.3561918313359136,-1.0606705864430874,0.45184085930118634,-1.1217996840754838,0.03985568137105436,-0.3805063771123649,0.2371213812547105,1.1700028782196619,0.3709562278649749,1.2458912087297775,0.4832952962574206,1.2514670751725003,0.14788145048364323,-0.5532943253222926,0.10321695482777866,0.2536740961386427,0.09607075237182107,-1.297787623708186,0.18147582689813982,-1.5300026439270311,0.2496951281040083,-0.6909432280024016,0.16010841779049256,-0.5880026035475675,0.19103363972071372,-1.1938870564700756,0.2540715474376748,-1.3505476034042077
9,Victory,0.424,0.4621099676698299,-1.4830224344676761,0.36112490457146096,1.3654009376051293,0.22095888165941963,0.9272952180016122,0.062496609433908584,0.7853981633974483,0.07591973400001166,0.3985224456664202,0.0703568917796698,-0.10487693873023389,0.24618715530844207,-0.9661977367014197,0.36091829524186647,-1.070635273047214,0.4563066917074941,-1.1288059809586044,0.04198864780424315,-0.2662520491509253,0.2408125192244187,1.1618884978439712,0.3691659489773456,1.2458912087297775,0.4833256326089197,1.2610933822524404,0.14845228797616983,-0.5191461142465229,0.1083099278399683,0.31099828060554097,0.095607103491521,-1.297787623708186,0.17680546208296763,-1.5499660067586796,0.2536753808938704,-0.6928795422778015,0.1516607281287667,-0.507098504392337,0.17799042169098733,-1.1441688336680205,0.24386249431438217,-1.3111666973866392
10,Victory,0.41700404858299595,0.4643148284673378,-1.5063694873693432,0.36976398449279424,1.3258176636680326,0.22122434441442168,0.9171604298753748,0.05555012524619338,0.8329812666744317,0.07855974051469074,0.4423742229767449,0.07855974051469074,0.047583103276983396,0.23847678636904457,-0.9523683324223773,0.3531730635589184,-1.0503378773437473,0.4479061909340104,-1.1220729827841756,0.036802284028210716,-0.41822432957922906,0.23600484770413746,1.1638255414261254,0.36397892972845125,1.236059489478082,0.48447655166457015,1.2490457723982544,0.14100804788771007,-0.5585993153435624,0.10758857884694312,0.3547056520109403,0.09808407857487307,-1.2610933822524404,0.18325103911920096,-1.5300026439270311,0.24687722644300186,-0.6889243882148613,0.15857903182842895,-0.6010737544977494,0.1929023472927495,-1.1938870564700756,0.2546723318168569,-1.3187003461268225
11,Victory,0.4156378600823045,0.4654875942074191,-1.480875537759644,0.37055914429734793,1.3432288393843124,0.2226846372191616,0.9307081740331504,0.06186044617883098,0.7419472680059175,0.0733912909577673,0.37089128881266237,0.07600114002565064,0.0,0.24875139460451176,-0.9700825434839029,0.36393358381661195,-1.0697829399913072,0.4607480967559822,-1.1366604423455344,0.03605050608756658,-0.3217505543966422,0.2385273712998275,1.178456182579381,0.36772301615006125,1.2555816270441855,0.4819485120124835,1.2665003586980075,0.143398664203356,-0.5585993153435624,0.10585733877859012,0.3671738338182192,0.09135956653307804,-1.2753554896511767,0.17496776392110733,-1.5273454314033659,0.24571416577710353,-0.6868176497586452,0.149897678699246,-0.5317240672588056,0.1806526475349084,-1.1824776086224307,0.2497941390692692,-1.340576739518053
