,Label,size_ratio_0,dist_0_0,angle_0_0,distC_0_0,angleC_0_0,dist_4_0,angle_4_0,distC_4_0,angleC_4_0,dist_8_0,angle_8_0,distC_8_0,angleC_8_0,dist_20_0,angle_20_0,distC_20_0,angleC_20_0,size_ratio_1,dist_0_1,angle_0_1,distC_0_1,angleC_0_1,dist_4_1,angle_4_1,distC_4_1,angleC_4_1,dist_8_1,angle_8_1,distC_8_1,angleC_8_1,dist_20_1,angle_20_1,distC_20_1,angleC_20_1,size_ratio_2,dist_0_2,angle_0_2,distC_0_2,angleC_0_2,dist_4_2,angle_4_2,distC_4_2,angleC_4_2,dist_8_2,angle_8_2,distC_8_2,angleC_8_2,dist_20_2,angle_20_2,distC_20_2,angleC_20_2
10,Doctor Strange,0.6443514644351465,0.4572337276413335,-1.1760052070951352,0.1305154353226233,1.3258176636680326,0.2710285257472808,-0.0389413430970392,0.1007167799455915,1.1383885512243588,0.3826138516526516,-1.0619121100149225,0.1025426104068236,1.1839206090638683,0.3686168370102372,0.8393996637734166,0.1195842056908103,1.0808390005411683,0.6485355648535565,0.4499032503886533,-1.2120256565243244,0.0934737269949738,0.9723774333163594,0.2740198540940592,-0.0384425900211879,0.1020457204452902,0.8584387287005677,0.3889193051441199,-1.0303768265243125,0.0954953668772151,0.9420000403794636,0.3699352561691463,0.8055296715278508,0.1069976646200554,0.7157435896688801,0.6625,0.4476558366879624,-1.1974944359822377,0.0,1.570796,0.2784255426664151,-0.0624188099959573,0.015534150435602,-0.4636476090008061,0.380903577222299,-1.0663550349262252,0.007767075217801,0.4636476090008061,0.3733693729405133,0.798555298870204,0.0034735416346714,1.570796
11,Doctor Strange,0.6473029045643154,0.4461487867790621,-1.23670072055403,0.0795079325519166,0.5028432109278609,0.2727897710584074,-0.0895038183516103,0.1059406090479442,0.4783524313786575,0.3954741102673112,-1.0243346039836116,0.0801917209589966,0.6000502134017536,0.3743865077267306,0.7853981633974483,0.098337861496479,0.4002406570339741,0.6530612244897959,0.4487777399270318,-1.212916921885479,0.0076416071990087,-0.4636476090008061,0.2739279035628991,-0.0624188099959573,0.014090427459286,0.2449786631268641,0.3874377746130084,-1.0439917189558403,0.006834861261734,1.570796,0.3721392094913889,0.7853981633974483,0.0076416071990087,-1.1071487177940904,0.6482213438735178,0.4352085974490258,-1.316575782623213,0.1399317016964036,-0.0949517063427563,0.2753659604754161,-0.1572280509765689,0.1777763263176482,0.1498124565728973,0.3961338933905646,-1.129616846379916,0.2050192466089869,0.1624891092172033,0.3619307872028334,0.7205541358442416,0.19969174859205,-0.0831412318884412
12,Doctor Strange,0.6299212598425197,0.4332208710797129,-1.353795436087811,0.1089150510643548,-0.4089078289509254,0.2739078725770456,-0.2331798006468164,0.1254403226041918,-0.1869792699189111,0.4069233064108867,-1.140103815408389,0.1212570465546759,-0.2782996590051113,0.3541100629801474,0.7188299996216245,0.1207526664095928,-0.4266274931268761,0.6338582677165354,0.4331794519183375,-1.3462989706498203,0.0074355299704293,0.4636476090008061,0.275917279054732,-0.2186689458739419,0.0,1.570796,0.4075999918463726,-1.1326906071913796,0.0033252700925233,1.570796,0.3534810595024922,0.7188299996216245,0.0047026420634002,0.7853981633974483,0.6482213438735178,0.4264119864909992,-1.4145988169562278,0.0849489536993426,-0.8960553845713439,0.2824652020985378,-0.2734609870902443,0.0938690391601143,-0.5585993153435624,0.4028527064122045,-1.1734719636223254,0.1177778596472615,-0.5645693936681,0.3533180118714414,0.6923344346730304,0.1155145032540104,-0.6837093116343712
13,Doctor Strange,0.642570281124498,0.4246112875251585,-1.467168866798025,0.0770454755111757,-1.3045442776439713,0.2803276258470411,-0.2683662109059069,0.0985042414376905,-1.0303768265243125,0.4053415564397148,-1.204220936950718,0.0993695954668039,-0.9544993893988254,0.3338561289555049,0.6273081922757625,0.120737149052912,-1.257895098914512,0.6680161943319838,0.4209100439411664,-1.442473099109102,0.0150555634620518,0.4636476090008061,0.2890707391644581,-0.2591020177794102,0.0075277817310259,-0.4636476090008061,0.4019722667029575,-1.193400359558472,0.0,1.570796,0.3400858170952206,0.6237017162268915,0.0121381833176927,0.5880026035475675,0.6532258064516129,0.4197048522619941,-1.4983427307063082,0.1013313391661965,1.5374753309166491,0.2824830800647375,-0.2536740961386427,0.1080794981418078,-1.3182420510168371,0.4050018895254861,-1.204220936950718,0.1007108798227571,-1.3339475658479765,0.3324299042586038,0.6049024029354129,0.1126740699986133,-1.420424898787762
14,Doctor Strange,0.6465863453815262,0.4226530596542557,-1.4989203572385617,0.0047694271382083,-0.7853981633974483,0.2822034208307907,-0.2536740961386427,0.0033724942718022,-0.0,0.4014543293838229,-1.2012099524220767,0.0047694271382083,-0.7853981633974483,0.3312778309079992,0.6190660545826282,0.0033724942718022,1.570796,0.6506024096385542,0.4212740336575179,-1.52283313991782,0.0881049343714225,1.4559197213779975,0.2816864778439,-0.2536740961386427,0.0875242290989106,1.570796,0.4078247638620676,-1.2255514016862603,0.0777174514920385,-1.4840579881189115,0.3373378361281285,0.6295299619991258,0.0808616972724657,-1.5291537476963082,0.6929460580912863,0.4133685529214528,1.513009496023959,0.1570342798063986,0.9707461133931432,0.2953046543779656,-0.2449786631268641,0.1532859046697756,1.2068173702852525,0.3980439552932179,-1.230077857793828,0.1613093453494158,1.3360737143096997,0.3377149882426061,0.5767985905912906,0.1646283013593594,1.340891898662992
15,Doctor Strange,0.711864406779661,0.4074643159003323,-1.545378073535821,0.082342376215877,0.9944211062037128,0.2972907536117318,-0.2224472654259416,0.1172654749321306,0.8270407424960367,0.408472006828191,-1.2169712146209537,0.1149563683964067,0.7216548508647612,0.3447135836006173,0.5713374798336268,0.1098681938463802,0.8076167287241673,0.7106382978723405,0.4095380847217368,1.536910996890779,0.0219377914553504,-0.3217505543966422,0.2979827260625073,-0.2110933332227465,0.0049054392970377,0.7853981633974483,0.4032169650197714,-1.19188739241319,0.0049054392970377,0.7853981633974483,0.339734874385583,0.5596815660032787,0.0,1.570796,0.575107296137339,0.4365792318745831,1.4940244355251189,0.1084689822262456,0.5404195002705842,0.2494647880209063,0.3028848683749714,0.2009045914234098,1.570796,0.4493133463595663,-1.0886323157260815,0.138108596252294,0.4756952188549921,0.3225014693454073,0.6873528861036091,0.1424016149698346,0.3465388644339418
16,Hi,0.702020202020202,0.4429330226313874,-1.1781588290347698,2.0120865034571143,0.975386451316164,0.2733187119929807,0.0605320197821071,2.0219386233682,0.681126551469793,0.4271039337019529,-0.8264709419879024,1.846015832911776,0.5358112379604637,0.3447785909896151,0.9129077216126866,1.4661960592763523,0.735539319691105,0.7788461538461539,0.4573197937946678,-1.0403338232065944,0.0462994399790332,-0.960070362405688,0.2239154161696659,-0.0338853299041176,0.023071905584508,-0.1651486774146268,0.398716072577495,-0.6910842120702678,0.1053880221251833,0.5280744484263598,0.3575290375871036,0.852964330833947,0.0075859958265958,0.0,0.6774193548387096,0.4575330767790561,-1.140718191739034,0.0687811818080802,-0.3392926144540447,0.1796837174549692,-0.063743312532687,0.0511875337817839,1.1071487177940904,0.375782200703701,-0.7207402169734671,0.0345489520987752,1.460139105621001,0.3522075960136085,0.877445012260855,0.0542255090730458,-0.8850668158886104
17,Hi,0.5084745762711864,0.4488184798418214,-1.4527042983758027,0.0203400670881046,0.3805063771123649,0.2500855822470439,-0.4366271598135413,0.1722602406373886,0.9097531579442096,0.4210866530933698,-1.155304230854006,0.3205828121097943,0.6010737544977494,0.3144044343961333,0.8960553845713439,0.1298010874409169,0.1460122577112754,0.5397489539748954,0.4467829203336903,-1.4219063791853994,0.0116435029652835,-1.2490457723982544,0.2591562333984889,-0.3936982239600242,0.0303625410145043,0.2449786631268641,0.4163915923621103,-1.1902899496825317,0.0073639978626441,1.570796,0.310359968593687,0.844153986113171,0.0116435029652835,-1.2490457723982544,0.5477178423236515,0.4404848302004426,1.546008016757597,0.0406880756735893,1.3909428270024184,0.2847002543358297,-0.5667292175235064,0.1267484171404104,0.8870870151605253,0.4204084466749291,-1.2901185509887083,0.1367990952120337,0.49934672168013,0.3063247384304416,0.7601934180705066,0.1050351463152192,0.2449786631268641
18,Hi,0.5578512396694215,0.4366673245941099,-1.5625320521352457,0.0080692932043631,-0.4636476090008061,0.2903376100372791,-0.5638693587807003,0.0144347905082665,0.0,0.4209975385326455,-1.3195807383028326,0.0051034691267012,0.7853981633974483,0.3113116167287755,0.7853981633974483,0.0102069382534024,-0.7853981633974483,0.5732217573221757,0.4356162266300611,1.562463186354761,0.0413884726233726,-0.6610431688506868,0.2859424385071448,-0.5033993843966541,0.0292660696549405,-0.1243549945467614,0.419073515835578,-1.3258176636680326,0.0283512780381896,-0.6947382761967033,0.3189454226552843,0.7209713239718948,0.0130881842365381,-0.982793723247329,0.6470588235294118,0.4320705010407293,-1.3317581878464275,0.0463984088568775,-0.1526493283952651,0.2797727158313398,-0.2419205686844048,0.1907844485900067,0.3392926144540447,0.4042149751584661,-1.4042129301351334,0.1201459209029036,-0.0587558227157226,0.3428317354116678,0.705278070353634,0.1252672603304704,-0.1697782739683384
19,Hi,0.6540084388185654,0.4333671282647525,-1.3238413816559715,0.0049939485039369,-0.7853981633974483,0.2843482534175962,-0.2510026866430346,0.0035312548520302,0.0,0.4005756886785272,-1.4114446858909795,0.0078961258950156,-1.1071487177940904,0.3364157387711885,0.681298225287849,0.014125019408121,1.570796,0.6379310344827587,0.4745810032766094,-1.0934509444212248,0.0959374444049897,-0.4297622790966885,0.2708893647988492,-0.121027219809205,0.182021247741024,0.0599281551212078,0.4122343307644416,-0.9925733625563598,0.3576198107055664,0.0915798501426856,0.3517560306404254,0.99138950007328,0.2922063211536007,-0.3689595462058564,0.5418502202643172,0.467940664935809,-1.233340257567115,0.0677539428932448,-1.0303768265243125,0.209154696192321,0.0,0.1210657069433855,0.1283232276857948,0.4393860464474443,-0.9925733625563598,0.0659588172538331,0.8685393952858895,0.3288602429265646,1.012197011451334,0.019366175573363,0.9272952180016122
20,Hi,0.543859649122807,0.4654959299581478,-1.233340257567115,0.0086155689599447,-1.1071487177940904,0.1859446575649852,0.1037923404570428,0.0224666551543443,-0.5404195002705842,0.4147660531671528,-0.9570262317783284,0.0196465200027518,1.373400766945016,0.3248652196317201,0.9795042614277752,0.0038529995718547,-0.0,0.5818965517241379,0.4514023759176595,-1.2777585059663812,0.0620048849238278,0.99945884696127,0.257922800562993,-0.1888971808776226,0.1286246331105933,-1.396124127786657,0.3986994638498395,-1.1573157946482295,0.1565158687534496,0.6673061349783543,0.3253163907185537,0.8745917759891815,0.0984268831336485,0.5144513130590277,0.5889830508474576,0.4358099155243109,-1.4194208830608703,0.0381182893866346,1.2793395323170296,0.2726349547920377,-0.3556358843007598,0.112474289926175,0.9467732738181398,0.4081530430053455,-1.1952732971347029,0.1037829077023874,0.6857295109062863,0.3176430858430108,0.8097835725701669,0.0923655755649011,0.3217505543966422
21,Hi,0.5833333333333334,0.4378468277372642,-1.40564764938027,0.0080477847497456,-1.1071487177940904,0.2700268649079582,-0.3681307713251636,0.0050898659855928,-0.7853981633974483,0.3963891425501034,-1.2088375695571676,0.0050898659855928,-0.7853981633974483,0.3181268036686554,0.7933979927373349,0.0035990787537434,-0.0,0.5953488372093023,0.4490526977100136,-1.2912741745112564,0.0932996184130446,0.172190814522939,0.2745987883467164,0.3723984466767542,0.2939002515954071,1.1801892830972098,0.4280938996402896,-1.5241013227515663,0.0479581986682026,1.570796,0.2910880055861436,0.7756897305633393,0.2084328027379554,0.5667292175235064,0.6188340807174888,0.4741281707338789,-1.121536214183016,0.0674626169658888,0.7454194762741583,0.2641045446487474,0.0867383386759851,0.1618707610502107,-0.2621198412654728,0.3606460564891258,-0.9886587586359528,0.3449851150669082,0.4092458951990335,0.3544852313903118,1.015617750674292,0.1671301094948921,-0.4738513364947603
22,Hi,0.6,0.4789543197191487,-1.1178244687815455,0.0161690416690888,-0.7853981633974483,0.2591814386784098,-0.0147048223778514,0.0222222222222222,1.0303768265243125,0.396388928965651,-0.9907935525872156,0.0255654996282456,-1.1071487177940904,0.3333333333333333,1.0303768265243125,0.0241033842020729,1.2490457723982544,0.5947136563876652,0.479247936605532,-1.121282052287358,0.0037863036620233,1.570796,0.257468649017585,0.0,0.0037863036620233,1.570796,0.3917497944892278,-0.9988781269336344,0.0037863036620233,-0.0,0.3325055907607363,1.0460005551447893,0.0053546419900962,-0.7853981633974483,0.5921052631578947,0.454717893897283,-1.241171919374154,0.041685356659383,0.0906598872007451,0.2579891827894782,0.1025798524182946,0.1043840934690861,-0.2186689458739419,0.4156559548572947,-1.2088375695571676,0.178019925105089,0.3686959026580498,0.3444292590332604,0.9645586626078636,0.1320905202471997,-0.0
23,Hi,0.5707964601769911,0.4557440562757702,-1.2623783156924002,0.0163037458853334,0.7853981633974483,0.2505218500170629,0.076771891269778,0.0378474838439112,0.418224329579229,0.4176680427240061,-1.1236081366288702,0.0138555197356622,0.982793723247329,0.3283540061472141,0.960070362405688,0.0163037458853334,-0.7853981633974483,0.6008230452674898,0.4317977824802871,-1.4890119461769007,0.105824878908298,-0.0,0.2811615657298766,-0.4131288322784013,0.2345187983039249,0.7641247773733871,0.4071928413896964,-1.2627435457711202,0.2510477019844743,0.2995319890699231,0.3351678092198167,0.7109093731835666,0.2786945061547521,0.0126575518340519,0.6147540983606558,0.4310835753138347,-1.4162997098605157,0.0244396961292813,1.570796,0.2728869858310129,-0.2853294201821353,0.0706951613714683,0.9964914966201948,0.4040967254729478,-1.254510198882742,0.042617787147672,0.6107259643892086,0.3314058400299964,0.725767450266279,0.040716197844136,0.5404195002705842
24,Hi,0.6059322033898306,0.451524293261844,-1.243969673864956,0.0362392586335275,1.570796,0.2611490593078194,-0.0416425790985884,0.1362229827559499,1.0714496051147666,0.4090383411950539,-1.0516502125483738,0.1759377751617672,0.5651494400067594,0.3521926478119078,0.8655182564412627,0.1056546868984782,0.1030816085227002,0.6206896551724138,0.4470336181921796,-1.254227073182493,0.0186738439093811,-1.373400766945016,0.2637831402201014,-0.027770636593421,0.0081890222760052,1.1071487177940904,0.4076290969578782,-1.0226728186968124,0.0036622420956815,0.0,0.3496817989473021,0.8076167287241673,0.0163780445520104,-0.4636476090008061,0.6521739130434783,0.4642383454426296,-1.124690777851493,0.0407163963740285,-1.1071487177940904,0.2735220715178704,-0.0532828515596923,0.0637052230014602,0.5404195002705842,0.3959509923322739,-0.9751408114291862,0.0798705849786239,0.8176450458327023,0.3669719812373454,0.869704895923655,0.0485874747807528,0.2267988480538859
25,Hi,0.6609442060085837,0.4675619653029824,-1.110573361939985,0.0101270690904904,-0.7853981633974483,0.2757186390135668,-0.0129862829201724,0.0151906036357356,0.7853981633974483,0.3892834029960882,-0.9751408114291862,0.0035804596137152,0.0,0.36275905030957,0.8482523238230196,0.0050635345452452,-0.7853981633974483,0.6610878661087866,0.4437542440130714,-1.2341215074081695,0.107522958361886,-0.2292319332769953,0.2789000226516187,-0.1507463811204216,0.1555064310779358,0.1577687375959539,0.3901853719383005,-1.1952732971347029,0.2329918285666667,0.1503714280071345,0.3604698023503908,0.7580077549225858,0.1910783446342008,-0.1651486774146268,0.6074380165289256,0.4343437976637799,-1.3909428270024184,0.0714245621287746,0.1488899476094972,0.2770091380977347,-0.3378781882402784,0.171169917358262,0.3805063771123649,0.4121833352311397,-1.230077857793828,0.1524785967772116,0.2337431808689014,0.3382529783980224,0.7040962917890518,0.1353620211838072,-0.1308273960740569
26,Hi,0.610655737704918,0.4330029894544824,-1.4003356143519727,0.0034977652047422,0.0,0.2776485392626996,-0.3337021765375503,0.0049465869905431,-0.7853981633974483,0.3995574830578405,-1.213050246329726,0.007821240767137,1.1071487177940904,0.3422094498754829,0.7130608328588534,0.0110609047674705,1.2490457723982544,0.6129032258064516,0.431275967228906,-1.418753058931488,0.0220133538071697,-0.8960553845713439,0.2772796108662121,-0.3413558852538468,0.0185137026572669,-0.3805063771123649,0.3979072524384501,-1.254510198882742,0.0343790827585057,-0.0,0.3415834800272607,0.6998928697192437,0.0293735011849254,-0.3587706702705722,0.6942148760330579,0.4418663672741924,-1.1931430089883313,0.0365594079824154,1.1902899496825317,0.2880291269780545,-0.1418970546041639,0.1685305436130939,0.5991753229863068,0.3692631263571708,-1.2432318844164127,0.1280929284274929,0.5585993153435624,0.3752063849577786,0.7213831855631042,0.0892941910263143,0.1526493283952651
27,Hi,0.5541666666666667,0.4507958932834393,-1.3258176636680326,0.0109334063741311,1.570796,0.2442881749114067,-0.0298418846671093,0.1308460733924904,-0.2247111684146426,0.4189237216576148,-1.0915857720570787,0.003644468791377,1.570796,0.3479847508385032,0.8076167287241673,0.0081492799593955,-1.1071487177940904,0.6217391304347826,0.470684160904353,-1.124690777851493,0.0315474551364864,1.2120256565243244,0.2674852351702749,0.1106572211738956,0.1485224689243188,0.6086893073274118,0.4032107434058122,-0.9218007677983956,0.1833206393246827,0.5991753229863068,0.3650201596755397,0.8928958374231026,0.1195888378411554,0.1549967419239409,0.6327433628318584,0.4715610254982507,-1.1106948022211292,0.0074782686447067,1.570796,0.270487023052837,0.096917627794363,0.0052879344702069,-0.7853981633974483,0.4113047754588735,-0.9272952180016122,0.0052879344702069,-0.7853981633974483,0.3743805322703451,0.8773368222796695,0.0037391343223533,-0.0
