,Label,size_ratio,0_dist,0_angle,4_dist,4_angle,8_dist,8_angle,12_dist,12_angle,16_dist,16_angle,20_dist,20_angle
993,Victory,0.527363184079602,0.4649331446339574,-1.272993289320462,0.1323865267272155,0.2691674927857004,0.4296692711297935,-0.9969973134713412,0.4418463848682435,1.481038152604946,0.1953226517347391,-1.1777383076129642,0.2724513149168892,-1.0276067505070687
994,Victory,0.527363184079602,0.4649331446339574,-1.272993289320462,0.1378332518163619,0.2914567944778671,0.4296692711297935,-0.9969973134713412,0.4418463848682435,1.481038152604946,0.1953226517347391,-1.1777383076129642,0.2724513149168892,-1.0276067505070687
995,Victory,0.5326633165829145,0.4643389680638743,-1.2701906567525012,0.1304421945505562,0.3109982806055409,0.4256143669499544,-0.9856838886104692,0.4405128563476768,1.4901634508497228,0.1886901937580479,-1.159731779405032,0.2723207397213313,-1.0415495459630515
996,Victory,0.5326633165829145,0.4656714852082342,-1.2610933822524404,0.1346714398784136,0.3009202343604251,0.4256143669499544,-0.9856838886104692,0.4405128563476768,1.4901634508497228,0.1927640409679474,-1.16892567935444,0.2745866714824156,-1.0276067505070687
997,Victory,0.5306122448979592,0.4632452887996381,-1.2644291741788496,0.1350561697804846,0.4487233440107211,0.426252003198512,-0.9886587586359528,0.4427997975479237,1.4994888620096063,0.1854405640493204,-1.1180178549713606,0.261321483573501,-1.0067126057452396
998,Victory,0.5233160621761658,0.4661118685172077,-1.270849170297955,0.1355626762761675,0.4939413689195812,0.4239907746973405,-0.9857967172233268,0.4422378191934444,1.4876550949064553,0.186927911926263,-1.140103815408389,0.2613896558017715,-1.0364008500404829
999,Victory,0.5238095238095238,0.4641963273295315,-1.284175084569444,0.1416975791795509,0.5971766580926776,0.4263826984376804,-0.9888912086550112,0.4417922049528512,1.4964654396272314,0.1761191907019478,-1.1309537439791604,0.2588446853856764,-1.0179551052023572
1000,You,0.5882352941176471,0.4341129950617848,-1.5318549836978574,0.0852511863003824,-0.132551532296674,0.4812324039532438,-1.0966778962893935,0.1161387520074948,1.1722738811284763,0.1586424044362718,-1.2827408797442708,0.2579775447517,-1.0191413442663495
1001,You,0.5789473684210527,0.4336485780117562,-1.5051015252424318,0.1024846917017123,0.0,0.4889865885864635,-1.0863183977578734,0.1121507950478975,1.1525719972156676,0.1620425255387842,-1.2490457723982544,0.2558952229824312,-1.0074800653029286
1002,You,0.5612903225806452,0.4394025880946285,-1.519559159391478,0.1068934991867438,0.0,0.4989385454037774,-1.0516502125483738,0.1207947768314825,1.0863183977578734,0.166608628665846,-1.366778347202348,0.2470308586185762,-1.0460005551447893
1003,You,0.5471698113207547,0.4426294752490039,-1.49593647908413,0.1218827442608429,0.0906598872007451,0.4885601496099638,-1.1020982556850178,0.1570271767770641,1.2490457723982544,0.179632637131115,-1.385448376799202,0.2649488046811661,-1.0232340908548991
1004,You,0.5555555555555556,0.4382761160255104,-1.4968572891369565,0.092207444952827,0.3587706702705722,0.4805196542617612,-1.142310099749119,0.1623300236282936,1.3016288340091962,0.1820311418259416,-1.361773383988632,0.2679063602137885,-1.0891326492400353
1005,You,0.5304878048780488,0.4425176247923349,-1.5098961185169086,0.0940720868383597,0.231090667195897,0.4868203487291256,-1.136842957401,0.1542473760240358,1.1383885512243588,0.1778378124530385,-1.5405025668761214,0.2540831507547503,-1.2021004241368467
1006,You,0.5180722891566265,0.4455342872312405,-1.4866580862637258,0.083037163484609,0.2606023917473409,0.488275209535766,-1.1414489854337304,0.1421236441826337,1.2252407462131845,0.1714985851425088,-1.5083775167989393,0.2465718259851474,-1.1459641638755542
