,Label,size_ratio,dist_0,angle_0,distC_0,angleC_0,dist_4,angle_4,distC_4,angleC_4,dist_8,angle_8,distC_8,angleC_8,dist_20,angle_20,distC_20,angleC_20
0,Doctor Strange,0.9938650306748467,0.48062847412757376,-0.8366353308008672,2.3910172785615473,0.9691650870424947,0.23694193448468784,0.7983844463176208,2.0897306143334498,0.7633104453058347,0.35377758320775926,-1.4845907531191178,2.1217911335057864,0.636938446651984,0.36411673034349795,0.2536740961386427,2.6497881636848146,0.6993639791167007
1,Doctor Strange,0.5909090909090909,0.4988975045612822,-1.040839822874267,0.1014145691113909,-1.0303768265243125,0.15713484026367724,-0.25168997175818675,0.3015597940991556,-0.10110337173629852,0.39806025808868584,-0.8704637033660931,0.23736081907733422,-0.49642275340488184,0.3870065531531278,-1.559560844536934,0.7361678940860825,1.0516502125483738
2,Doctor Strange,0.621301775147929,0.4857646149658627,-1.0747526484287186,0.727827406597729,-1.3408918986629919,0.3307296551331915,0.6343828204760888,0.4428085613647111,-1.112224816327389,0.277209937350625,-1.1801892830972098,0.5494999403172208,1.4146699609515545,0.4070812594818766,1.2178059389679863,0.5743819428555204,1.5007357441564413
3,Doctor Strange,0.569060773480663,0.49180510563861696,-1.0940490304743133,0.014405440521705497,-0.0,0.33981101232154987,0.7454194762741583,0.020372369357754865,-0.7853981633974483,0.3113782611061808,-1.273431181570973,0.08386006768582502,1.3397056595989996,0.3692404133112021,1.2120256565243244,0.010737181417454509,1.1071487177940904
4,Doctor Strange,0.6666666666666666,0.4760666735842993,-1.0721435675293898,0.35370784751471346,0.960070362405688,0.28718480130081525,0.2624593998262764,0.4678977671564212,1.338692488719741,0.39877461944601444,-0.844153986113171,0.3729276120852123,-1.5263811115479857,0.3436078935289952,1.0262446186388599,0.4032613757046655,0.9457736073733991
5,Doctor Strange,0.6521739130434783,0.49201968890206244,-1.0261455400698787,0.03457269602177184,-0.3587706702705722,0.2836254511417312,0.24497866312686414,0.0057225133624956084,-0.7853981633974483,0.3955163453280853,-0.8433043686455556,0.0057225133624956084,-0.7853981633974483,0.3439463803443585,1.0808390005411683,0.020232140020256383,-0.9272952180016122
6,Doctor Strange,0.6572769953051644,0.48128323086063823,-1.05973901489685,0.08772672387507938,0.17985349979247828,0.27863421701174357,0.16977827396833844,0.10177812386842297,0.4808872801953358,0.39642385451870493,-0.8976009783947028,0.11756690280436302,0.4487233440107211,0.353637729647353,0.982793723247329,0.14003339656155267,0.19739555984988078
7,Doctor Strange,0.611353711790393,0.47334233894362415,-1.1317916155887042,0.10849458421794676,-0.27829965900511133,0.26210111024311206,0.09966865249116204,0.12803687993289595,0.1460122577112754,0.3916438152908222,-0.9748783212785956,0.14468076767366142,0.20749622643520266,0.3555281202736657,0.9042385079652135,0.1602059306907238,-0.0
8,Doctor Strange,0.6371681415929203,0.47061777432594093,-1.1106948022211292,0.013454673552543117,0.5880026035475675,0.26909347105086234,0.05549850524571683,0.011800529336416139,-1.2490457723982544,0.39260487016930273,-0.9406024172503468,0.010554714306682788,0.7853981633974483,0.3500801604697497,0.9443511332261411,0.011800529336416139,-0.3217505543966422
9,Doctor Strange,0.6462882096069869,0.44536002419018367,-1.2438374861591825,0.20840500258041972,-0.49513326346840414,0.2716204304080942,-0.04051835247834694,0.24736148844440484,-0.27015319971140506,0.3887758750413798,-1.0902726829471692,0.2992132171726752,-0.19739555984988078,0.36611099235915995,0.7357934995319935,0.33916260571968837,-0.37649033444652286
