,Label,size_ratio,dist_0,angle_0,distC_0,angleC_0,dist_4,angle_4,distC_4,angleC_4,dist_8,angle_8,distC_8,angleC_8,dist_20,angle_20,distC_20,angleC_20
13,Hi,0.5818965517241379,0.4514023759176595,-1.2777585059663812,0.06200488492382784,0.9994588469612699,0.257922800562993,-0.18889718087762267,0.1286246331105933,-1.396124127786657,0.3986994638498395,-1.1573157946482295,0.15651586875344964,0.6673061349783543,0.3253163907185537,0.8745917759891815,0.09842688313364852,0.5144513130590277
14,Hi,0.5889830508474576,0.4358099155243109,-1.4194208830608703,0.038118289386634696,1.2793395323170296,0.27263495479203775,-0.3556358843007598,0.112474289926175,0.9467732738181398,0.4081530430053455,-1.1952732971347029,0.10378290770238745,0.6857295109062863,0.3176430858430108,0.8097835725701669,0.09236557556490115,0.3217505543966422
15,Hi,0.5833333333333334,0.4378468277372642,-1.4056476493802699,0.00804778474974563,-1.1071487177940904,0.27002686490795824,-0.3681307713251636,0.005089865985592876,-0.7853981633974483,0.3963891425501034,-1.2088375695571676,0.005089865985592876,-0.7853981633974483,0.3181268036686554,0.7933979927373349,0.0035990787537434725,-0.0
16,Hi,0.5953488372093023,0.4490526977100136,-1.2912741745112564,0.09329961841304467,0.17219081452293902,0.2745987883467164,0.3723984466767542,0.2939002515954071,1.1801892830972098,0.4280938996402896,-1.5241013227515663,0.047958198668202646,1.570796,0.2910880055861436,0.7756897305633393,0.20843280273795547,0.5667292175235064
17,Hi,0.6188340807174888,0.4741281707338789,-1.121536214183016,0.06746261696588884,0.7454194762741583,0.26410454464874744,0.08673833867598511,0.16187076105021073,-0.26211984126547283,0.3606460564891258,-0.9886587586359528,0.3449851150669082,0.4092458951990335,0.35448523139031185,1.015617750674292,0.1671301094948921,-0.4738513364947603
18,Hi,0.6,0.4789543197191487,-1.1178244687815455,0.016169041669088863,-0.7853981633974483,0.2591814386784098,-0.014704822377851432,0.022222222222222223,1.0303768265243125,0.39638892896565103,-0.9907935525872157,0.02556549962824568,-1.1071487177940904,0.3333333333333333,1.0303768265243125,0.02410338420207291,1.2490457723982544
19,Hi,0.5947136563876652,0.479247936605532,-1.1212820522873579,0.0037863036620233094,1.570796,0.25746864901758504,0.0,0.0037863036620233094,1.570796,0.39174979448922786,-0.9988781269336344,0.0037863036620233094,-0.0,0.3325055907607363,1.0460005551447893,0.0053546419900962795,-0.7853981633974483
20,Hi,0.5921052631578947,0.45471789389728307,-1.241171919374154,0.041685356659383,0.09065988720074511,0.25798918278947824,0.10257985241829468,0.1043840934690861,-0.21866894587394195,0.41565595485729473,-1.2088375695571676,0.17801992510508907,0.3686959026580498,0.34442925903326044,0.9645586626078637,0.13209052024719978,-0.0
21,Hi,0.5707964601769911,0.45574405627577025,-1.2623783156924002,0.016303745885333454,0.7853981633974483,0.2505218500170629,0.07677189126977804,0.03784748384391121,0.41822432957922906,0.41766804272400615,-1.1236081366288702,0.013855519735662226,0.982793723247329,0.3283540061472141,0.960070362405688,0.016303745885333454,-0.7853981633974483
22,Hi,0.6008230452674898,0.4317977824802871,-1.4890119461769007,0.10582487890829809,-0.0,0.2811615657298766,-0.41312883227840136,0.2345187983039249,0.7641247773733871,0.40719284138969647,-1.2627435457711202,0.25104770198447435,0.2995319890699231,0.33516780921981676,0.7109093731835666,0.27869450615475216,0.012657551834051962
23,Hi,0.6147540983606558,0.43108357531383473,-1.4162997098605155,0.024439696129281322,1.570796,0.27288698583101295,-0.28532942018213536,0.07069516137146833,0.9964914966201949,0.40409672547294784,-1.254510198882742,0.042617787147672025,0.6107259643892086,0.33140584002999646,0.725767450266279,0.04071619784413608,0.5404195002705842
24,Hi,0.6059322033898306,0.45152429326184407,-1.243969673864956,0.03623925863352757,1.570796,0.2611490593078194,-0.04164257909858842,0.13622298275594993,1.0714496051147666,0.4090383411950539,-1.0516502125483738,0.1759377751617672,0.5651494400067594,0.3521926478119078,0.8655182564412627,0.10565468689847825,0.10308160852270024
25,Hi,0.6206896551724138,0.4470336181921796,-1.254227073182493,0.018673843909381146,-1.373400766945016,0.2637831402201014,-0.027770636593421036,0.00818902227600523,1.1071487177940904,0.40762909695787825,-1.0226728186968124,0.0036622420956815478,0.0,0.34968179894730217,0.8076167287241673,0.01637804455201046,-0.4636476090008061
26,Hi,0.6521739130434783,0.46423834544262965,-1.124690777851493,0.04071639637402852,-1.1071487177940904,0.27352207151787045,-0.05328285155969237,0.06370522300146027,0.5404195002705842,0.39595099233227393,-0.9751408114291862,0.07987058497862393,0.8176450458327023,0.3669719812373454,0.869704895923655,0.04858747478075283,0.2267988480538859
27,Hi,0.6609442060085837,0.4675619653029824,-1.1105733619399847,0.010127069090490418,-0.7853981633974483,0.27571863901356686,-0.012986282920172485,0.015190603635735626,0.7853981633974483,0.3892834029960882,-0.9751408114291862,0.003580459613715228,0.0,0.36275905030957006,0.8482523238230196,0.005063534545245209,-0.7853981633974483
28,Hi,0.6610878661087866,0.44375424401307145,-1.2341215074081695,0.10752295836188605,-0.22923193327699534,0.2789000226516187,-0.15074638112042166,0.15550643107793585,0.15776873759595397,0.39018537193830055,-1.1952732971347029,0.2329918285666667,0.15037142800713454,0.3604698023503908,0.7580077549225858,0.19107834463420087,-0.16514867741462683
29,Hi,0.6074380165289256,0.4343437976637799,-1.3909428270024184,0.07142456212877467,0.14888994760949725,0.27700913809773475,-0.33787818824027843,0.17116991735826206,0.3805063771123649,0.4121833352311397,-1.230077857793828,0.15247859677721162,0.23374318086890142,0.33825297839802243,0.7040962917890518,0.13536202118380727,-0.13082739607405694
30,Hi,0.610655737704918,0.4330029894544824,-1.4003356143519727,0.003497765204742207,0.0,0.2776485392626996,-0.33370217653755035,0.004946586990543135,-0.7853981633974483,0.39955748305784056,-1.213050246329726,0.007821240767137045,1.1071487177940904,0.34220944987548296,0.7130608328588534,0.01106090476747056,1.2490457723982544
31,Hi,0.6129032258064516,0.43127596722890604,-1.418753058931488,0.022013353807169796,-0.8960553845713439,0.2772796108662121,-0.34135588525384686,0.018513702657266977,-0.3805063771123649,0.39790725243845015,-1.254510198882742,0.03437908275850575,-0.0,0.34158348002726074,0.6998928697192437,0.02937350118492545,-0.3587706702705722
32,Hi,0.6942148760330579,0.4418663672741924,-1.1931430089883313,0.036559407982415464,1.1902899496825317,0.2880291269780545,-0.1418970546041639,0.16853054361309394,0.5991753229863068,0.36926312635717085,-1.2432318844164127,0.12809292842749298,0.5585993153435624,0.3752063849577786,0.7213831855631042,0.08929419102631438,0.15264932839526515
33,Hi,0.5541666666666667,0.45079589328343933,-1.3258176636680326,0.0109334063741311,1.570796,0.24428817491140672,-0.029841884667109374,0.13084607339249044,-0.22471116841464267,0.4189237216576148,-1.0915857720570787,0.003644468791377034,1.570796,0.3479847508385032,0.8076167287241673,0.008149279959395548,-1.1071487177940904
34,Hi,0.6217391304347826,0.47068416090435305,-1.124690777851493,0.031547455136486435,1.2120256565243244,0.26748523517027495,0.11065722117389563,0.14852246892431886,0.6086893073274118,0.40321074340581226,-0.9218007677983957,0.1833206393246827,0.5991753229863068,0.36502015967553975,0.8928958374231026,0.11958883784115545,0.15499674192394097
35,Hi,0.6327433628318584,0.47156102549825074,-1.1106948022211292,0.007478268644706792,1.570796,0.27048702305283706,0.09691762779436304,0.005287934470206905,-0.7853981633974483,0.41130477545887356,-0.9272952180016122,0.005287934470206905,-0.7853981633974483,0.3743805322703451,0.8773368222796695,0.003739134322353396,-0.0
36,Hi,0.6486486486486487,0.47865015378973436,-1.0682990169255338,0.015116419586083939,-0.0,0.27377000252334777,0.11065722117389563,0.011950578989701246,1.2490457723982544,0.4090171861361068,-0.9032702665946647,0.020351102691214488,1.1902899496825317,0.36890335951354897,0.9088546855893888,0.020351102691214488,0.3805063771123649
37,Hi,0.5826446280991735,0.4418798750261072,-1.3591386595462798,0.07229517189730521,0.35299038782691045,0.261518387332753,-0.24828990930306807,0.24926432645407381,0.6635557263775311,0.40929041478596623,-1.1578863847395506,0.2985933837109786,0.45830006639165544,0.34350181750554554,0.7559948751934432,0.2295078384694607,0.09347678115858947
38,Hi,0.6188524590163934,0.4347176533828284,-1.3608228139327332,0.047401091759642765,0.628796286415433,0.2757335720527376,-0.2817718672733522,0.049897571706135076,1.1383885512243588,0.3967390793475058,-1.2490457723982544,0.08429084614157367,0.5191461142465229,0.3391208863753256,0.6907909282777187,0.05841920470519607,0.3028848683749714
39,Hi,0.6311475409836066,0.4330577768626107,-1.3529954362584777,0.004901371938973714,-0.7853981633974483,0.2775449196689711,-0.27829965900511133,0.004901371938973714,0.7853981633974483,0.39566247183757736,-1.2407357143854625,0.004901371938973714,0.7853981633974483,0.34923779839942143,0.7010914308712417,0.009802743877947427,0.7853981633974483
40,Hi,0.6228813559322034,0.43790399865351487,-1.3218336210021795,0.04675623793860727,0.0,0.27156370689971826,-0.19999295660618124,0.06124846468259457,0.702256931509007,0.40285508453041713,-1.215160442494137,0.06946253420540352,0.37089128881266237,0.349169971280734,0.7197989915664096,0.07414650295284213,0.24497866312686414
41,Hi,0.7608695652173914,0.45878957908923124,-1.0497793073411938,0.05872026430702895,0.7853981633974483,0.31079548610200697,-0.2017623443202871,0.2185090015933261,0.19118445959701444,0.3574829697071589,-1.120135000714263,0.2089010025194629,0.4636476090008061,0.38419851697913593,0.8045041185158891,0.15228480383347257,-0.022723360841641067
42,Hi,0.6052631578947368,0.46860373203663447,-1.1501329776618616,0.018760966645136688,1.570796,0.25892852808203215,0.014491739065500022,0.13943828939343242,-0.41549209594089065,0.40795505197930065,-0.9751408114291862,0.005306402694556314,-0.7853981633974483,0.36752345795056846,0.8721365020734334,0.005306402694556314,-0.7853981633974483
43,Hi,0.5964912280701754,0.4644727766752511,-1.1797481715245852,0.018833761073831008,-0.6435011087932844,0.25749271283342284,-0.10257985241829468,0.04160513807438238,1.4801364395941514,0.40182613799494976,-1.0400228295919898,0.03240282775177207,0.6202494859828215,0.35258893308231126,0.8610113066342782,0.008422714006615114,0.4636476090008061
44,Hi,0.5899581589958159,0.44247838637882064,-1.3574276846430886,0.04077124582174931,0.7853981633974483,0.26227928059232064,-0.2216495629786776,0.12509574006842908,0.724250000748147,0.39751964676205576,-1.1801892830972098,0.1712043427863598,0.5295895987820763,0.3389971873195575,0.762845596747144,0.13289800191212828,0.21866894587394195
45,Hi,0.5991561181434599,0.442478113769958,-1.3397056595989996,0.008093359589385486,-0.4636476090008061,0.26903573876833403,-0.300477168372581,0.014477841766572585,1.570796,0.4130786037781069,-1.1463443197211451,0.018097302208215732,0.0,0.3507143240876389,0.76350385227467,0.0072389208832862924,-0.0
46,Hi,0.6040816326530613,0.43481736698951756,-1.417536124926442,0.02543426007414348,1.2924966677897853,0.27896860272615864,-0.3851575063634742,0.07202373479934353,1.1722738811284763,0.4032875192114843,-1.2627435457711202,0.09992124228372198,0.636508215787951,0.3372788661167955,0.6973907898697076,0.05644187422848914,0.3805063771123649
47,Hi,0.6122448979591837,0.43378944296051364,-1.4096054123566495,0.0034810257309235318,-0.0,0.2799142985648431,-0.36895954620585647,0.004922913799641776,0.7853981633974483,0.3962869165213484,-1.2490457723982544,0.0077838101657709095,1.1071487177940904,0.338734390901664,0.6907909282777187,0.0034810257309235318,-0.0
48,Hi,0.6276150627615062,0.4351402435560575,-1.3574276846430886,0.022413835579172772,-0.3217505543966422,0.27699456560492747,-0.28532942018213536,0.051111409019170995,0.5880026035475675,0.40793796514160807,-1.2435513221950378,0.04607120149495841,0.0,0.3494150907811377,0.7064260556560561,0.0426746715507799,-0.08314123188844122
49,Hi,0.6291666666666667,0.4322913197452045,-1.3654009376051293,0.00352670614710903,1.570796,0.2780735674136756,-0.2695890779209262,0.0,1.570796,0.39595032138735997,-1.2349621965753943,0.007885954681602164,-1.1071487177940904,0.34771605713190523,0.7064260556560561,0.004987515663746154,0.7853981633974483
