,Label,size_ratio,0_dist,0_angle,1_dist,1_angle,2_dist,2_angle,3_dist,3_angle,4_dist,4_angle,5_dist,5_angle,6_dist,6_angle,7_dist,7_angle,8_dist,8_angle,9_dist,9_angle,10_dist,10_angle,11_dist,11_angle,12_dist,12_angle,13_dist,13_angle,14_dist,14_angle,15_dist,15_angle,16_dist,16_angle,17_dist,17_angle,18_dist,18_angle,19_dist,19_angle,20_dist,20_angle
0,Come,0.8244274809160306,0.41364413982863424,-1.2220253232109897,0.3382522293868426,1.4486011561035415,0.27938726165924266,0.6055446636049701,0.31855048982961115,-0.05549850524571683,0.36164795789090376,-0.5292467808318448,0.21721249103568013,-0.8621700546672264,0.36384760875091027,-1.0636978224025597,0.27100404364860353,-0.7392770473829371,0.2033543513040127,-0.17467219900823971,0.1885720292996067,1.5395564933646284,0.38357427976939107,-1.5093353709121307,0.2030982911588357,-1.2765617616837088,0.06064126812515171,-0.507098504392337,0.23772556276444884,0.83798122500839,0.36971191991792957,1.178456182579381,0.1791373759984733,1.092443895416239,0.0767962126848758,0.07677189126977804,0.3457084183157283,0.4026546535518728,0.40824120890564497,0.7649928327109102,0.276077091185663,0.5880026035475675,0.22077683551829985,0.16076274062583473
1,Come,0.8208955223880597,0.42343670428286756,-1.149805752542651,0.3133953768492813,1.460139105621001,0.2582804874955151,0.5136060047227489,0.3167744004196767,-0.18311081726248413,0.3856022739229005,-0.6045985900934768,0.2134984333635942,-0.9002747688143474,0.34848239368211226,-1.0701286019201606,0.256989076966442,-0.8012698463892384,0.17207960968150607,-0.23684876094692026,0.19620094211950492,1.5413930385908916,0.3868513658225266,-1.526050095340281,0.2058823529411765,-1.373400766945016,0.05441635054663209,-1.0121970114513341,0.24963374822179854,0.8671825440154444,0.3856022739229005,1.187512179049211,0.20393389567104012,1.069192272605776,0.10221137554820377,0.2860514417173182,0.3534122045414836,0.4563484685571089,0.41610511356027424,0.805003494254653,0.30110478855670053,0.6358384235237452,0.24641426369674166,0.2847304385227121
2,Come,0.8368794326241135,0.44592188162077095,-1.0471116657986534,0.3171385150780264,-1.4677147182721964,0.2001330721324179,0.8238407534186363,0.27199841651922557,0.019997333973150535,0.34851301595435735,-0.40079344857523475,0.13940945026522053,-1.2120256565243244,0.3416552277237563,-1.3296786483434282,0.3578518961649053,-1.1479424006619559,0.2731379659973351,-0.9551764373657867,0.175735612419803,1.1902899496825317,0.3821176563164116,1.485291033116692,0.29390092679337443,-1.5337762109209665,0.17438377994154214,-1.5083775167989393,0.2542931190300626,0.7248661436153412,0.41367684402484345,1.1365520059980956,0.31923032715405564,1.1681416732430239,0.21755522652031092,0.9272952180016122,0.35067074992903324,0.4150747336946735,0.4310119900898842,0.7496990507181244,0.36586327838502797,0.7328151017865066,0.30694760437183904,0.5191461142465229
3,Come,0.8089171974522293,0.46035638411166674,-1.015617750674292,0.280131552653209,-1.4288992721907328,0.15470770656799473,0.6947382761967033,0.23697622688879935,-0.18919902209996817,0.35434150034540995,-0.4636476090008061,0.12250752058118886,-1.3258176636680326,0.29720690384836235,-1.3864719178951976,0.34833882672187383,-1.312025434831199,0.33677737519229894,-1.2722973952087173,0.1660975782869109,1.1071487177940904,0.34600782998638735,1.412706355673211,0.3867692664199868,1.519559159391478,0.34201584667113355,1.5273454314033659,0.24285361893440158,0.6842947916611498,0.37872837976485907,1.0954533446284016,0.3982033316961048,1.2018367805890402,0.3504794471241391,1.1640492550689256,0.33750475697960736,0.3914051281252104,0.41325338580690074,0.7684506335910434,0.4146751333064783,0.8699419189104465,0.37508479921425625,0.8320931674407788
4,Come,0.8410596026490066,0.45289263520038786,-1.0169419343230988,0.34198465797948746,-1.4519559822271315,0.19159047428870538,0.9167136023805363,0.24348695604738177,0.04164257909858842,0.34138323362664885,-0.31705575320914703,0.10337236763738232,-1.373400766945016,0.3067859955389482,-1.4382447944982226,0.32865541954031213,-1.273431181570973,0.2655394017878988,-1.1583858851975093,0.15744231061354874,0.9917220574271658,0.3866843519993683,1.3862535296042822,0.34497605243429097,1.5267072693968249,0.22829627304594435,1.5263811115479857,0.23755973196703103,0.5880026035475675,0.40345922662256595,1.1015307993691352,0.3482369082376626,1.1983978801181423,0.24516909664380515,1.0516502125483738,0.33657130982372097,0.3217505543966422,0.4194414839874529,0.7597627548757708,0.3767245643436497,0.8329812666744317,0.3089553007438023,0.7157435896688801
5,Come,0.8300653594771242,0.4536819429700785,-1.022772410370619,0.3443391895569215,-1.4536875822280324,0.19818846743085464,0.9475969968608307,0.24145050402740573,0.020830320036217084,0.33874823502979096,-0.31705575320914703,0.10751046778285056,-1.382574821490126,0.31009781613525583,-1.4243121484013355,0.3391959201172523,-1.3006431270834915,0.2867043827810674,-1.1935472671525376,0.1604599085914068,1.0088747645380813,0.38776497698176127,1.4013832829052784,0.3372891547300743,1.526050095340281,0.2263666125779142,1.5485777614681775,0.2315584223237446,0.6000502134017536,0.40264440272877733,1.090390510211853,0.34086950260423027,1.1930296688550752,0.23642249070677168,1.059565614517107,0.33397345251331173,0.3217505543966422,0.41257241151007445,0.7681584922029187,0.36712631200936674,0.8532549862537522,0.2990534242893561,0.7378150601204649
6,Come,0.8157894736842105,0.45553308882055427,-1.0169419343230988,0.343978496161033,-1.4519559822271315,0.1908782633892907,0.9753864513161641,0.23472016337237642,0.04345089539153084,0.33370128686678574,-0.32658143469061846,0.10753812842173266,-1.4758446204521403,0.3244217629097657,-1.4288992721907328,0.33057154562597607,-1.273431181570973,0.2463876228767604,-1.1441688336680205,0.1626508575301755,1.0088747645380813,0.3930595908966501,1.4013832829052784,0.3518956682463729,1.5418189329433354,0.23449862470727836,1.570796,0.23472016337237642,0.6000502134017536,0.4126696715246443,1.0960994437147218,0.36280410571935245,1.2268272070715354,0.25077841392315425,1.1071487177940904,0.33537145447102745,0.34097895349634944,0.41814360552814245,0.7853981633974483,0.3733939969028385,0.8917910180963524,0.2920018369207166,0.7730531115532238
7,Come,0.8157894736842105,0.4582348851617584,-1.0074800653029286,0.33451799189623105,-1.4332095903245468,0.1866795981066821,0.960070362405688,0.23449862470727836,0.0,0.3371104435395782,-0.35523086204668164,0.11769176416109732,-1.4840579881189115,0.3143319484312306,-1.4243121484013355,0.34250210555220284,-1.3149877621795247,0.27744378164783573,-1.2141761908434647,0.1713648282638662,1.0405805540182667,0.3930595908966501,1.4013832829052784,0.3673597997239524,1.5291537476963082,0.26003757924489035,1.551190995937692,0.24368318957510562,0.6518691143055769,0.4103646773287979,1.1071487177940904,0.374124063605664,1.2231894670389947,0.2667467828369185,1.115695518226702,0.3389171947022825,0.3693336576736256,0.41814360552814245,0.7853981633974483,0.3845374141342073,0.8981257749878259,0.3064195349401395,0.797162326547207
8,Come,0.8120805369127517,0.4583813450251017,-1.0206305464417165,0.3308586641170241,-1.4444882097316563,0.18551884322655124,0.9048270894157868,0.24492016183638102,-0.021273386024061203,0.34151601775106233,-0.3748407153555978,0.1156782901161271,-1.4352686128093959,0.31176729966365774,-1.402900403544522,0.3363506381813555,-1.2882413743253092,0.27380428343088753,-1.200890259338339,0.1680138449112545,1.0516502125483738,0.39056791084373166,1.410033586169062,0.3702321166581859,1.5285679246818946,0.26049440826099857,1.570796,0.24174105649722685,0.6478114269270985,0.41473458640015326,1.1015307993691352,0.38235042338464575,1.2231894670389947,0.27508998878030505,1.1410340476982082,0.3366732767573897,0.3805063771123649,0.4199699865969663,0.7853981633974483,0.38567250631029326,0.9002747688143474,0.31333048812484965,0.8206776369910396
9,Come,0.8053691275167785,0.4571768615844752,-1.0303768265243125,0.3412002113408056,-1.4787494779314898,0.19869523304296727,0.9536049352545345,0.24095336268907955,0.06512516333438588,0.33058528629205536,-0.3217505543966422,0.10570978229181924,-1.4219063791853994,0.3222994620735762,-1.4243121484013355,0.327429664987852,-1.2793395323170296,0.24572517964348325,-1.154731821071074,0.16237425858941756,0.9917220574271658,0.3918516521280525,1.410033586169062,0.3451411716225003,1.5405025668761214,0.2299885424367816,1.570796,0.23340819567686757,0.5942137038004338,0.40680128044077946,1.089909046599561,0.35056071818751144,1.2207514385497507,0.24078321789016047,1.0974402849599816,0.33058528629205536,0.3217505543966422,0.4140242523425737,0.7675429182578958,0.363418345964013,0.8668502077033193,0.28867119102624383,0.7341609959940295
